微博id,微博正文,原始图片url,微博视频url,发布位置,发布时间,发布工具,点赞数,转发数,评论数
IwlJEc10z,#36氪24小时热文#No.1 《孙杨败诉遭禁赛8年，这场诉讼为中国体育留下些什么？》一场听证会，不仅关乎孙杨的职业生涯，还关乎规则的制定。请阅读：孙杨败诉遭禁赛8年，这场诉讼为中国体育留下些什么？No.2《36氪独家 | 优信员工减薪，又一高管离职，并做调整架构》在一些内部人看来，新的一年扭转局面已经势在必行。请阅读：36氪独家 | 优信员工减薪，又一高管离职，并做调整架构No.3《最前线 | 苏宁要求全员推广卖货，完不成恐被惩处》你是员工你会同意吗？请阅读：最前线 | 苏宁要求全员推广卖货，做对了还是错了？No.4《36氪独家丨石墨文档完成数千万美元 B+轮融资，由宽带资本、方广资本领投》官方数据显示，石墨文档注册用户数已超过 2800 万，企业用户数超 37 万家。请阅读：36氪独家丨石墨文档完成数千万美元 B+轮融资，由宽带资本、方广资本领投No.5《36氪专访 | Soul创始人张璐：变现不错，但赚钱还不是优先级》“Soul其实更像Ins”。请阅读：36氪专访 | Soul创始人张璐：变现不错，但赚钱还不是优先级                  原图                             ,无,2020-02-29 00:30,微博 weibo.com,242,21,88
IwlJrf9wc,【#疫情播报#｜2月28日20:00-2月29日00:30疫情消息】00:22 #北京发布进一步严格疫情防控通告#；00:06 #新冠肺炎全球风险级别升至非常高#；23:24 #墨西哥确诊首例新冠肺炎病例# 曾在意大利北部停留；22:49 #中国向伊朗派出疾控专家组#，支持抗疫；22:33 为避免引发公众恐慌...全文 [组图共4张] 原图 ,无,2020-02-29 00:29,无,66,15,8
IwlliztsU,#深夜告解室#疫情期间，你快递买多了还是买少了？都买了些什么呢？#晒出你已到货的螺蛳粉#  原图 ,无,2020-02-28 23:30,微博 weibo.com,11,2,23
Iwl992QBT,【#36氪创投日报#｜百度、爱奇艺等18家公司发布财报；“石墨文档”完成数千万】一、财报1、百度2019年第四季度营收289亿元，高于市场预期2、爱奇艺2019年第四季度营收75亿元，高于市场预期3、华谊兄弟：2019年全年亏损39.63亿元，去年同期亏损10.93亿元4、华大基因：2019年全年实现净利润3.01亿元，同比下降22.10%5、三只松鼠：2019年净利润2.49亿，同比下降17.8%6、天神娱乐：2019年全年亏损11.5亿元，去年同期亏损71.5亿元7、掌趣科技：2019年净利润3.61亿元，同比增长111.46%8、万达电影：2019年全年亏损47.2亿元，去年同期盈利21亿元9、恺英网络：2019年全年亏损21.03亿元，去年同期盈利1.74亿元10、四维图新：2019年净利润3.4亿元，同比下降28.97%11、海康威视：2019年营收577.52亿元，同比增长15.88%12、爱尔眼科：2019年营收99.93亿元，同比增长24.78%13、光线传媒：2019年营收28.19亿元，同比增长89%14、威创股份：2019年净亏12.27亿元，同比扩大8.7倍15、三七互娱：2019年营收为132.26亿元，同比增长73.28%16、立思辰：2019年盈利3374.81万元，同比增长102%17、科大讯飞：2019年全年实现净利润7.88亿元，同比增长45.46%18、Beyond Meat财报超预期，但盘后大跌7%二、上市进行时1、中金公司：拟申请A股发行并在上海证券交易所上市2、美国外卖公司DoorDash准备IPO，已向SEC秘密提交文件3、知情人士：微医聘请新的CFO来负责香港IPO4、煜盛文化通过港交所聆讯，拟3月13日上市三、投融资1、“石墨文档”完成数千万美元B+轮融资2、原腾讯优图实验室负责人贾佳亚创业新公司为“思谋科技”，已完成Pre-A轮融资3、创业黑马拟定增募资不超5亿元，用于产业加速服务云平台项目4、“贝医生”获数千万元A轮融资5、“纽瑞芯”完成数千万元天使轮融资6、“Tempo”获1750万美元A轮融资7、“精锐教育”完成2500万美元可转债融资8、数字物理治疗公司“Sword Health”完成900万美元A轮融资9、芬兰自动驾驶公司“Sensible 4”获700万美元A轮融资10、印度初创公司“AjnaLens”完成150万美元A轮融资11、“K Health”获4500万美元C轮融资12、美国体育媒体平台“Minute Media”获4000万美元新一轮融资13、共享收件箱公司“Trengo”获175万欧元天使轮融资14、AI公司“Tractable”完成2500万美元融资15、“秒优科技”完成Pre-A轮5000万融资16、“暖哇科技”获龙湖资本领投亿元A轮融资17、软件性能测试平台“HeadSpin”获6000万美元C轮融资18、二手奢侈品直播电商渠道品牌“妃鱼”完成数千万美元A轮融资 创投日报：百度、爱奇艺等18家公司发布财报；“石墨文档”完成数千万                                 ,无,2020-02-28 23:00,微博 weibo.com,38,22,0
IwkWY3qz3,【#36氪深度#｜疫情扩散到日韩美欧，全球航空业正在经历暴击】自从 2020 年初新冠肺炎在中国爆发以来，国内航空公司经历了大规模免费退票、春节假期延长、多趟航班取消和空座率飚高等多重打击。对于一个重资产、资金密集型的行业来说，这样一场全在意料之外的疫情可能会给公司的现金流带来巨大冲击。民航公司往往需要支付大额贷款、租赁费用，还款压力很大。在这场灾难中，资金链脆弱的航空公司可能会被击倒。且受影响的不仅是中国的航空公司，也包括全球所有的航空公司。中国是仅次于美国的全球第二繁忙的航空市场，全球各大航空公司每天有大量的飞机从这里起飞或降落。但这些钱现在都赚不到了。详情请阅读以下文章： 疫情扩散到日韩美欧，全球航空业正在经历暴击                                 ,无,2020-02-28 22:30,微博 weibo.com,16,8,2
IwkMW3GGH,【#36氪最前线# | 复工后奶茶爆单？夸张了，恢复到原先水平还需时间】今天，你喝到奶茶了吗？随着2月10日起各行业的陆续复工，作为下午茶“硬通货”之一的奶茶也终于在一片期盼声中开门营业了。无论你喝没喝到，#网红奶茶店复工排百米长队#、#复工10分钟就爆单#等相关热搜着实让各家奶茶品牌火了一把...全文 原图 ,无,2020-02-28 22:05,微博 weibo.com,21,5,8
IwkuUbvZE,【#库克认为中国开始控制住新冠病毒#：苹果工厂复工，我保持乐观】当地时间2月27日，苹果CEO官蒂姆·库克谈到新冠病毒对苹果业务的影响。 库克说，他认为中国已开始控制住新型冠状病毒，中国的苹果工厂已经重新开工并在恢复到正常状态的过程中，他对此保持乐观态度。老板联播的微博视频  ,无,2020-02-28 21:20,微博 weibo.com,49,18,7
Iwkix8hpJ,【#嘀嗒被约谈#：暂停进出京跨城网约车顺风车等业务】据交通部官网，2月27日，交通运输新业态协同监管部际联席会议办公室对嘀嗒公司进行了电话约谈。约谈要求，嘀嗒公司要服从疫情防控大局，落实好企业主体责任。一是全面暂停进出京跨城网约车、顺风车等业务，坚决将首都疫情防控有关部署落实到位；二是加强对驾驶员的宣传培训，继续强化疫情防控举措，坚决防止疫情通过交通工具传播；三是服务地方疫情防控安排，做好运输服务保障；四是强化安全管理，切实保障司乘人员安全和合法权益；五是关心关爱驾驶员，引导驾驶员理性表达诉求，维护行业健康稳定发展。嘀嗒公司主要负责人表示，已暂停进出京跨城相关业务，并将积极配合各级政府主管部门，服务疫情防控大局，积极履行社会责任，全力落实好北京市及各地疫情防控有关工作要求；将严格按照本次约谈提出的要求，深挖细查，消除防控风险隐患；深化部署，继续扎实做好疫情防控和运输服务保障等各项工作。交通运输新业态协同监管部际联席会议办公室也对滴滴出行、首汽约车、曹操出行、美团打车、神州专车、高德、哈啰等平台公司进行了相关提醒。                  原图                             ,无,2020-02-28 20:50,微博 weibo.com,15,4,6
Iwk5x2CZT,【第90届日内瓦车展取消，不会改期】#2020日内瓦车展正式取消#瑞士国际汽车展组委会宣布，鉴于瑞士新冠肺炎疫情扩散，将取消原定于下周一开幕的第90届日内瓦国际汽车展览会，今年的展会将不会改期举办。（财联社）  原图 ,无,2020-02-28 20:18,微博 weibo.com,28,9,9
IwjNezAkP,【如果有一次重来的机会，你会#如何重启你的2020#？】2019年最后一天，36氪推送了 “years in 36kr” 的回顾推送——《2019，料你也不想再过一次》，其中点赞最多的一条留言是：“结果明年这个时候，发现今年挺简单。”没想到2020年才过了不到2个月，这个留言就一语成谶了，如果给你一次重启的机会...全文 ,无,2020-02-28 19:33,微博 weibo.com,1432,6,40
IwjEU4P5S,【第一波廉价机票潮杀到：今天，我从深圳飞重庆，只需71元】从深圳飞一趟重庆，需要多少钱？2月28日，这趟行程机票0.2折只需31元，甚至比一顿外卖还便宜，再加上50元机建+燃油附加费，下单还减10元，一共只花了71元。一波机票降价潮席卷而来，目前两位数的机票比比皆是，深圳到重庆的航班在未来一周...全文 [组图共4张] 原图 ,无,2020-02-28 19:12,微博 weibo.com,173,25,39
IwjnSyDH7,【#中国泳协回应孙杨被禁赛#：支持孙杨继续以法律手段维护合法权益】对国际体育仲裁法庭（CAS）就世界反兴奋剂机构（WADA）上诉国际泳联反兴奋剂小组和孙杨一案做出的裁决，我们深表遗憾。中国游泳协会一贯坚持对使用兴奋剂“零容忍”，一贯重视加强运动员反兴奋剂教育。我们了解，2018年9月4日，国际泳联（FINA）授权的样本采集机构——国际兴奋剂检查管理公司（IDTM）对孙杨实施赛外检查时，使用了未经专业培训、不具备法定资质人员采集运动员样本，活动是非法和无效的。我们支持孙杨继续以法律手段维护自己的合法权益。同时希望世界反兴奋剂机构、体育组织、兴奋剂检查代理机构改进、完善规则，严格执行规则包括兴奋剂检查人员资证要求，不能忽视运动员个人合法权利，不能让任何人都可以去从事与运动员切身利益密切相关的兴奋剂检查工作。             [组图共2张]      原图                             ,无,2020-02-28 18:30,微博 weibo.com,182,9,66
Iwj8pp1bd,【#36氪最前线# | vivo发布概念机APEX 2020，搭载屏下摄像头】概念机到量产产品还有难以逾越的鸿沟。2月28日，vivo发布了旗下第三代概念机——APEX 2020。这款手机首次搭载了屏下摄像头，完全消除了刘海和边框。APEX 2020 最大的亮点就是这颗摄像头，在一块6.45英寸的120度一体屏上，屏下摄像头的位置，屏幕透光率是其他区域的6倍，加上1600万像素，能够实现屏下成像的功能。而后置摄像头用的了一颗5-7.5倍潜望连续光学变焦摄像头，让APEX 2020业内第一款真正意义上的高倍率连续光学变焦手机。后置镜头有云台稳定结构，可以在夜间拍摄。充电方面则使用了60W的无线超级快充，20分钟即可充满2000mAh电池。值得注意的是，迄今为止APEX都只是概念机，并没有量产，更多是vivo对外秀技术肌肉的产品。2018年，vivo推出了第一代APEX，当时打的是“正全面屏”设计，搭载了全屏幕发声和半屏指纹解锁技术。不过到现在这些技术还是没有真正上市。2019年的APEX则是主打5G，有了全屏幕指纹，12GB的运存，零孔扬声器，现在看来，12G的运存已经量产，去年上市的不少手机最高配置已经搭载了海量的运存。同时当时APEX 2019后盖的无凸起设计也用到了vivo自家的X27上。这款手机其实代表的是vivo对于技术的判断。更大范围的指纹，更大运存乃至屏下摄像头都是行业的趋势，但是最大的难题就是量产。智能机正在变得越来越乏善可陈，概念机能够带给大家一些刺激感，但是小米去年末也推出了概念机Mix Alpha，在当时也惊艳了不少人。但这款产品的生产屡次跳票，足以可见概念机到量产产品还有难以逾越的鸿沟。                  原图                             ,无,2020-02-28 17:52,微博 weibo.com,110,3,23
IwiWBdJwE,【#孙杨遭禁赛8年#，仍可上诉】国际体育仲裁法庭就国际反兴奋剂机构起诉国际泳联及孙杨一案做出判决：孙杨因为在2018年9月的兴奋剂检测中存在违规行为，被禁赛8年。这次听证会裁决并不是最终结果，双方可以在15天之内上诉至瑞士联邦法院，进行最终裁决。（中新网）  原图 ,无,2020-02-28 17:23,微博 weibo.com,260,17,77
IwiOO4fZD,【#疫情播报#｜2月28日09:00-13:00疫情消息】16:05：#韩国新冠肺炎累计确诊2337例#，韩国新冠肺炎一天增加571例15:54：#输入姓名身份证可了解是否为密切接触者#15:31：#新冠病毒传播途径有变化吗#：日常生活中气溶胶传播可能性很小目前研究结论显示，呼吸道飞沫和密切接触传播仍然是主要传播途径。粪口传播有一定风险，但传播能力和条件还需进一步相应研究证实。气溶胶传播要同时满足密闭的空间、较长的时间、高浓度病毒三个条件，在这些条件下才有传染的可能性。通风条件良好的日常生活中气溶胶传播可能性小。 15:36：#全国已采集544人次血浆#，用于245例患者临床治疗15:14：#出院后阳性有传染性吗#？#未发现新冠肺炎出院患者传染他人现象# 14:20：浙大团队首次发现#眼泪及结膜分泌物存在新冠病毒#14:15：#格鲁吉亚疑似患者接受采访被拉回医院#13:48：#抢注李文亮商标公司致歉#：法律意识淡薄，已撤销注册13:43：#撒哈拉以南非洲首现确诊病例#，尼日利亚确诊首例新冠肺炎13:00：#两年内找到工作按应届办理就业手续#此前重要新闻#首例新冠肺炎逝者遗体解剖报告#发布：病变仍聚焦肺部，肺部纤维化及实变没有SARS导致的病变严重，而渗出性反应较明显多次抢救新冠肺炎患者，#天津医生多次抢救新冠肺炎患者确诊#安倍要求全国停课，但 #日本京都教育局决定各学校正常上课##武汉居民现在这样买菜#             [组图共9张]      原图                             ,无,2020-02-28 17:04,无,11,1,1
IwiEsgjjz,【国家知识产权局：将对“火神山”“雷神山”等商标注册申请依法驳回】从国家知识产权局获悉，近日，一些申请人将与疫情防控相关的“火神山”“雷神山”“瑞德西韦”及包含“新冠”字样的标志等申请商标注册。截至目前，已对“火神山”等近1000件与此次新冠肺炎疫情相关的、易产生不良影响的商标注册申请已实施了管控，并对参与相关代理业务的商标代理机构进行了筛查。在进入实质审查阶段后，将对这些商标注册申请依法从严从快予以驳回。（人民日报）#抢注李文亮商标公司致歉#                  原图                             ,无,2020-02-28 16:39,微博 weibo.com,55,2,12
IwisVtron,【轻装上阵后，网易变好了吗？】北京时间2月27日，网易发布了2019年四季度及全年财报。在经历过去一年重大业务调整后，“网易是否能稳住增长”“网易的新动能是什么”成为外界最为关注的问题。轻装上阵后，网易变得好了吗？#氪君领读#1、聚焦牌，打对了吗？2、游戏之外，新动能是什么？3、网易的新基本面更多详情请阅读：轻装上阵后，网易变好了吗？，本文来自“深响”，作者：王舷歌             [组图共9张]      原图                             ,无,2020-02-28 16:10,微博 weibo.com,13,9,6
IwidtdGFv,【#4月8日将出现年度最大满月#】天文专家介绍，3月份天象精彩，“月合毕宿五”“年度第二大满月”“三星会月”“水星西大距”“金星东大距”等天象将轮番上演。#2020年共有四次超级月亮#，分别发生在2月9日、3月10日，4月8日和5月7日，其中，4月8日的这次还是年度“最大满月”。  原图 ,无,2020-02-28 15:32,微博 weibo.com,31,28,9
Iwi27DHCB,"【#36氪最前线# | 苏宁要求全员推广卖货，完不成恐被惩处】你是员工你会同意吗？非常时期，苏宁又一次被推上了风口浪尖。昨天开始，有苏宁员工在社交平台爆料，苏宁逼迫全产业员工参与社群推广和销售。根据苏宁发布的公告，此次考核涉及苏宁集团全产业（总部、大区）管理干部（不含终端人员），但据苏宁内部员工爆料，考核对象实则包括非业务岗和销售岗的所有员工；考核时间为2020年2月27-29日；考核标准为人均保底2单，且订单总金额达到1000元以上。针对未达成考核任务的，苏宁在公告中称，”将以本次考核期间累计完成金额与考核标准的差额部分作为惩处，并以此作为培训经费，由总部推客部门牵头组织针对该部分人员组织专项推客培训。”对于集团这个行为，有苏宁员工表示认可，毕竟是拿着公司的工资，帮忙推广也是为了公司的发展，无可厚非；但也有员工坚决反对。一位苏宁员工就表示“疫情期间公司困难大家都理解，但这种变相克扣工资手段不能忍”。在其看来，三天时间推广1000元商品确实难度很大，“除非是大器件，比如小家电，销售普通的日用品、生鲜很难完成这一任务。如果3天内没有完成推广1000元的任务，公司会从工资里面扣款差额，比如只推广了200元的商品，公司会从工资中扣掉800元。”据36氪观察，因为这一考核要求，从昨天开始，众多苏宁员工都在朋友圈卖起了货，范围包括所有苏宁在售商品，推广的方式多是利用推客App、苏小团App以及苏宁云店小程序。但因为公告中要求不能出现“作弊、交叉带单等违规行为”，很多苏宁员工没有选择自下单，甚至连亲戚家属都没敢发动。以上产品都是苏宁基于社交裂变玩法推出的新业务，其中苏宁推客类似于京东投资的芬香小程序，用户将商品在微信、QQ、微博等社交平台进行分享推广，可以赚取佣金；苏小团则是苏宁旗下社区团购业务。据苏宁大数据显示，仅1月22日到2月15日期间,苏宁云店小程序用户数环比增长近300%,支付订单笔数环比增长了超500%。今年是苏宁成立30周年，苏宁董事长张近东在年前的内部信中强调，今年苏宁的总基调是“提质增效”，不过这一计划被突如其来的疫情打乱。像很多企业一样，苏宁也采取了很多临时性的措施。“在此次要求全员推广推客之前，其实已经有一波推广了”，一位苏宁员工告诉36氪。这位员工提到的是从2020年2月5号开始，针对各大区职能体系员工和门店终端员工的考核方案。这次考核方案与昨天苏宁发布的全员公告略有不同，“要求参与考核的员工每人每天销售5单产品，且销售额达到300元”，并配备相应的惩罚措施。因为新公告的出现，职能体系的员工将不会再沿用上述大区的考核方案，而是采用总部最新公告的要求，而门店终端员工则继续沿用这一方案，至于何时结束还不得而知。因为疫情，裁员、降薪、甚至缩减招聘名额，成为了很多企业的选择，我们唯一期待的是疫情能够早点结束。             [组图共2张]      原图                             ",无,2020-02-28 15:04,微博 weibo.com,640,48,144
IwhSYxZ1J,【#百度撤诉王劲#，“中国无人驾驶第一案”尘埃落定】无人驾驶公司中智行发布声明称，百度已于日前撤销对中智行现任CEO、百度前高级副总裁和自动驾驶事业部创立者王劲侵害商业秘密侵权案的诉讼。中智行在声明中称“此案中，百度始终无法证明商业秘密的存在，更无法证明王劲有侵害商业秘密的行为。”据悉，2017年3月，时任百度高级副总裁、百度自动驾驶事业部负责人的王劲从百度离职，并联合百度自动驾驶事业部首席科学家韩旭等人，在美国创办了无人驾驶创业公司景驰科技。同年12月，王劲被百度以“侵犯商业秘密”为由告上法庭，指控他违反竞业条约、未返还有商业机密的电脑等。             [组图共2张]      原图                             ,无,2020-02-28 14:42,微博 weibo.com,133,6,19
IwhI1eep9,"【#36氪最前线# | 苹果要把WeWork的失败拍成电视剧，其他大公司也盯上这个题材】内容领域苹果算是白手起家，它不会再如智能手机或硬件领域那样顺风顺水。27日，根据外媒Variety报道，苹果正在拍摄一部讲述WeWork由盛转衰的电视剧。这部电视剧根据Wondery的播客节目：《WeWork兴衰史》（“WeCrashed: The Rise and Fall ofWeWork”）改编，现在已经透露的职员名单中，包括李·艾森伯格（Lee Eisenberg）和德鲁·克雷洛维（Drew Crevello），他们将合作编剧和制作这部电视剧。其他的制作人还包括Wondery的CEO Hernan Lopez,导演Marshall Lewy和《广告狂人》演员 Aaron Hart。 艾森伯格因参与苹果原创的喜剧“小美国”出名，当时他就是联合导演，还担任出品人，这部剧讲述了移民的故事，声量并不是很高，但库克赞不绝口。克雷洛维曾经在华纳兄弟和福克斯工作，最近刚刚把自己的试播剧集“The Long Park”卖给了TNT，这部剧的导演是执导过《银翼杀手》的雷德利·斯科特，是一位资深制作人。 WoWork的确是很好的创作题材。这家公司估值一度高达500亿美元，并且开创了“共享办公”的热潮。然而随后它因为联合创始人亚当·诺伊曼的管理不善走下神坛，他已经在2019年下台，给公司留下了巨额的亏损。WeWork的IPO也告失败，估值只有之前的十分之一，高管纷纷出走，至今仍未恢复元气。除了苹果以外，也有其他公司盯上了WeWork的故事，制片公司Chernin Entertainment和巍美集团也在准备拍摄相关剧集，这个故事将依据华尔街日报记者Eliot Brown 和Maureen Farrell即将出版的书籍改编，美剧《继承人》的演员Nicholas Braun将饰演诺依曼。这也显示出了进入内容领域的苹果将面临的激烈竞争。苹果最近两年在影视剧上投入不小，也作出了一些不错的电视剧，其中《早间新闻》得了金球奖的提名。但显然，内容领域苹果算是白手起家，它不会再如智能手机或硬件领域那样顺风顺水。                  原图                             ",无,2020-02-28 14:15,微博 weibo.com,43,9,6
IwhBWbCIQ,在企业服务、互联网、消费零售、医疗健康等诸多赛道上，有哪些关于未来模式和商业路径的重新思考和创新升级？如何让一个组织持续产生「增长力」？对于战「疫」企业，如何形成效率与增长的新闭环？为了帮助企业更高效的运作，3月3日，36氪将联合@飞书 共同首次尝试大型线上直播峰会「WISE x 新效率时代峰会」。期待与您一起，共同探讨这场关于「效率」和未来的新变革。             [组图共9张]      原图                             ,无,2020-02-28 14:00,微博 weibo.com,7,1,2
IwhpLdrVe,【#极氪发布会#｜最贵折叠屏Mate Xs，到底贵在哪？】2月24日，华为举办了终端产品与战略线上发布会，发布了折叠屏Mate Xs。从外表上看，Mate Xs和Mate X没什么不同，但却卖出了2499欧元（国行16999元人民币）的“天价”。最贵折叠屏Mate Xs，到底贵在哪？请戳视频～@36氪 36氪的微博视频  ,无,2020-02-28 13:30,手机平板 · 视频社区,80,8,26
Iwhf3g6rP,【#疫情播报#｜2月28日09:00-13:00疫情消息】11:32：#谭德塞 中国以外地区才是最大担忧# ，全球疫情处于关键时刻11:23：#东京迪士尼将关闭两周#11:19：教育部：#针对性援助湖北高校和湖北籍毕业生#，教育部副部长翁铁慧：今年#研究生毕业答辩可适当延长时间#11:00：#5名的哥凑钱为医护送20箱水果#：很心疼奋战一线的他们 10:52：#教育部回应扩大硕士和专升本招生#：硕士招生规模比去年增加18.9万人10:41：#教育部回应高考会不会推迟#：研判疫情发展、组织专家综合评估10:07：#23岁伊朗女足国脚因新冠肺炎去世#，成足坛首个新冠肺炎死亡案例09:03：韩国新增新冠肺炎病例256例，#韩国累计新冠肺炎超2000例#09:00：部分商场恢复营业 #西安市民冒雨排两小时长队购物#09:00：注意科学防护，#女子穿火龙充气服逛商场被拦#，自称是防护服此前重要信息：#韩专家回应精神科几乎全员确诊#：为防自杀窗户紧闭意大利确诊新冠肺炎升至650例，#意大利24小时内新增250例新冠肺炎##钟南山#谈新冠肺炎治疗热点问题：不可能一个月内研发出新药#天津滨海新区应急局长倒在战疫一线# ，曾参与歌诗达赛琳娜号处置#民航局将16台ECMO从法兰克福运抵武汉##武汉零感染小区是如何炼成的#：社区提前响应，居民极度配合             [组图共10张]      原图                             ,无,2020-02-28 13:03,无,27,4,14
Iwh22gaAX,#疫情小测试# 以下疫情期间出行的注意事项，哪项是错误的？ 以下疫情期间出行注意事项，哪项是错误的？  ,无,2020-02-28 12:31,微博 weibo.com,1430,1,3
IwgS1p7DF,【#教育部回应高考会不会推迟#：组织专家评估】教育部副部长翁铁慧：教育部正在密切关注疫情发展变化的情况，综合研判各方面因素对考试组织工作的影响。高考的方案必须要全力保障广大考生和涉考工作人员的生命安全和身体健康，相关工作安排将及时向社会公布。央视新闻的微博视频   ,无,2020-02-28 12:06,无,17,3,11
IwgIJeNNY,【#16台ECMO从法兰克福运抵武汉#】2月27日，民航局采用2架飞机“跨境接力”方式，行程近万公里，历时15小时，将中央指导组部署紧急采购的16台ECMO（俗称“人工肺”），提前2天从德国法兰克福顺利运至武汉。另据了解，2月24日至25日，民航局也采用多架次航班接力运输的方式，将国务院联防联控机制从长春、成都两地调拨的4台ECMO顺利运至武汉。                  原图                             ,无,2020-02-28 11:44,微博 weibo.com,113,8,35
IwgxLzWOM,【刘强东卸任京东旗下物流公司经理一职，2020年以来已卸任8家公司】36氪获悉，天眼查数据显示，近日，天津煜东信德物流有限公司发生工商变更，刘强东卸任公司经理一职，张雱卸任执行董事，李娅云卸任监事，与此同时，胡伟接任公司经理和执行董事，新增监事缪晓虹。天津煜东信德物流有限公司由宿迁泰胜尚博物流有限公司全资控股，后者的全资股东为JD Star Development X（HK） Limited。天眼查数据显示，这已是刘强东2020年以来卸任的第8家公司。                  原图                             ,无,2020-02-28 11:17,微博 weibo.com,42,5,4
IwgnnE9Rh,【#欧盟拟强制所有手机采用可拆卸电池#】泄密文件显示，欧盟未来可能强制所有智能手机采用可拆除的电池。这份文件由荷兰媒体Het Financieele Dagblad披露，他们表示，具体的公布时间可能会在今年3月。苹果一直在iPhone中使用不可拆卸的电池，鼓励用户在遇到电池性能降低的问题时将其设备交给专业人士处理。而欧盟则在建议文件中表示，用户面临这种情况时不应该被迫依靠外部帮助，而是应该可以自行更换电池。 你希望手机采用可拆卸电池吗?                                 ,无,2020-02-28 10:51,微博 weibo.com,2709,19,102
Iwgd6AaWG,【世卫组织：#东京奥运筹备工作近期正常进行#】当地时间27日，世卫组织卫生紧急项目负责人迈克尔·瑞安表示，东京奥运会筹备工作将正常进行，近期不会做更改东京奥运会的决定。此前也有奥运期间出现疾病疫情，许多活动也在适当的风险管理下举行了，世卫组织将继续为国际奥委会和东京奥组委提供建议。...全文 ,无,2020-02-28 10:26,微博 weibo.com,11,5,5
IwfQl3HMh,【优信员工减薪，又一高管离职，并做调整架构】36氪获悉，优信CTO邱慧已于年后发表内部信宣布离开。对此，优信回应称，邱慧离职后，仍然为优信集团顾问。从去年开始，除了高层变动之外，优信还不断陷入裁员、业务调整等风波。多名内部员工称，从去年下半年开始，优信内部偏金融业务的管理层离职较多。不止一位员工透露，年后他们将面临薪水下调。对此，优信回应称，为了应对冲击，度过难关，优信对部分员工薪金进行了暂时性短期调整，对一些岗位采取灵活用工方式。36氪独家 | 优信员工减薪，又一高管离职，并做调整架构                  原图                             ,无,2020-02-28 09:30,微博 weibo.com,27,3,10
IwfFnr5dA,【#疫情播报#｜2月28日0点至9点疫情消息】6:37 #多国确诊病例攀升# 6:54 #意大利确诊新冠肺炎升至650例#，#意大利24小时内新增250例新冠肺炎# 截至当天18时（北京时间27日1点），该国确诊新型冠状病毒肺炎病例为650例，在24小时内增加了250例。其中17人死亡，45人治愈。7:02 #北爱尔兰确诊首例新冠肺炎病例#，#荷兰确诊首例新冠肺炎病例# 当地时间27日晚，北爱尔兰宣布确诊首例新冠肺炎病例。据了解，这名病人稍早前从意大利北部抵达都柏林，然后返回北爱尔兰。 荷兰于当天确诊首例新冠肺炎病例，病患近期曾到访意大利伦巴第大区，目前已被隔离治疗。7:53 #31省区市新增327例新冠肺炎# ，#31省区市累计报告78824例新冠肺炎# 7:54 #湖北新增318例新冠肺炎#，#湖北累计报告新冠肺炎65914例# 7:58 #湖北以外新增病例重回个位数# 据国家卫健委数据统计，2月27日0—24时，全国除湖北以外地区新增确诊病例9例。#湖北以外新增病例9例# 8:06 #全国连续16天治愈出院超千人# 据国家卫健委通报，2月27日0—24时，#全国新增治愈出院病例超3000例#，全国累计治愈出院病例36117例。 稍早前消息：#韩专家回应精神科几乎全员确诊#：为防自杀窗户紧闭#韩国1299名新天地教徒有症状待查#，今明两天将计入统计#日本累计确诊919例新冠肺炎# 截至日本当地时间2月27日23时，日本累计确诊新冠肺炎病例919例，因新冠肺炎死亡累计8人。 #伊朗副总统新型冠状病毒检测呈阳性#             [组图共6张]      原图                             ,无,2020-02-28 09:03,微博 weibo.com,36,6,7
IwfsZafXC,【#库克认为中国开始控制住新冠病毒#，对未来持乐观态度】据外媒报道，在阿拉巴马州伯明翰的一个活动上，苹果CEO蒂姆·库克@TimCook 谈到了新冠病毒对苹果业务的影响。 库克认为，中国已开始控制住新型冠状病毒，他对事情最终恢复正常持乐观态度。 “我觉得中国正在控制冠状病毒。当你看到公布的数字的时候，它们正一天比一天低。所以，我对那里的情况非常乐观。” 库克还说，苹果在中国的供应商正在恢复工作，生产正在增加。此前苹果公司宣布受苹果中国商店关闭及供应问题的影响，苹果公司2020年第一季度的营收目标将无法完成。                  原图                             ,无,2020-02-28 08:32,微博 weibo.com,329,29,61
